Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Price,Mileage,Mileage_naa,Engine,Engine_naa,Power,Power_naa
2017,29000,Diesel,Automatic,First,5.0,57.0,17.9,False,2143.0,False,201.15,False
2017,44000,Diesel,Automatic,First,5.0,44.0,12.7,False,2179.0,False,187.7,False
2011,108626,Diesel,Manual,First,5.0,3.65,20.54,False,1598.0,False,103.6,False
2012,71791,Petrol,Manual,First,5.0,2.05,14.0,False,796.0,False,35.0,False
2012,91931,Petrol,Manual,First,5.0,3.13,18.5,False,1198.0,False,86.8,False
2000,158000,Diesel,Manual,Second,7.0,1.5,14.07,False,2956.0,False,83.1,False
2012,91183,Diesel,Manual,First,5.0,2.85,18.0,False,1248.0,False,75.0,False
2012,65000,Petrol,Manual,First,5.0,2.65,18.9,False,998.0,False,67.1,False
2015,88428,Diesel,Manual,First,7.0,10.6,16.0,False,2179.0,False,140.0,False
2008,138000,Diesel,Manual,Second,5.0,1.25,17.1,False,1396.0,False,70.0,False
2018,18000,Petrol,Manual,First,7.0,8.25,16.02,False,1373.0,False,93.7,False
2011,60000,Petrol,Automatic,First,5.0,4.45,11.7,False,2354.0,False,177.6,False
2012,48000,Diesel,Manual,First,5.0,3.7,19.3,False,1248.0,False,73.9,False
2009,160000,Diesel,Manual,First,5.0,2.8,17.8,False,1399.0,False,68.0,False
2008,40000,Petrol,Manual,First,5.0,1.8,17.7,False,1497.0,False,78.0,False
2014,51495,Diesel,Automatic,First,5.0,21.95,17.68,False,1968.0,False,174.33,False
2011,30000,Diesel,Automatic,First,4.0,49.0,9.52,False,2993.0,False,313.0,False
2017,97430,Diesel,Automatic,First,7.0,62.67,14.75,False,2967.0,False,245.0,False
2008,42496,CNG,Manual,First,5.0,1.4,11.181279507000704,False,998.0,False,67.1,False
2012,83000,Diesel,Manual,First,5.0,5.5,23.0,False,1396.0,False,90.0,False
2009,37000,Petrol,Automatic,Third,5.0,2.95,16.95,False,1197.0,False,78.9,False
2016,28503,Petrol,Automatic,First,5.0,6.86,19.0,False,1199.0,False,88.7,False
2015,76496,Diesel,Manual,First,5.0,6.15,25.2,False,1248.0,False,74.0,False
2011,79152,Petrol,Manual,Second,5.0,3.3,18.5,False,1197.0,False,82.85,False
2011,32000,Petrol,Manual,First,5.0,2.55,16.47,False,1198.0,False,73.9,False
2009,35000,Petrol,Manual,First,5.0,1.5,19.7,False,796.0,False,46.3,False
2004,105000,Petrol,Automatic,Second,5.0,2.5,11.3,False,1794.0,False,125.0,False
2006,56000,Petrol,Manual,Second,5.0,1.4,19.7,False,796.0,False,46.3,False
2012,73000,Diesel,Manual,First,5.0,3.4,21.12,False,1248.0,False,88.8,False
2012,38000,Petrol,Manual,First,5.0,2.25,19.7,False,796.0,False,46.3,False
2013,775000,Diesel,Automatic,First,5.0,7.5,19.3,False,1968.0,False,141.0,False
2008,80000,Petrol,Automatic,First,5.0,2.8,11.3,False,1794.0,False,125.0,False
2016,24973,Petrol,Manual,First,5.0,7.66,18.6,False,1197.0,False,81.83,False
2016,45000,Diesel,Manual,First,5.0,7.15,24.3,False,1248.0,False,88.5,False
2010,87430,Petrol,Manual,First,5.0,3.5,17.0,False,1497.0,False,118.0,False
2014,133944,Diesel,Manual,Second,5.0,3.5,18.0,False,1248.0,False,75.0,False
2013,57000,Diesel,Manual,First,5.0,3.45,25.8,False,1498.0,False,98.6,False
2016,27904,Petrol,Manual,First,5.0,3.55,21.1,False,814.0,False,55.2,False
2015,30717,Diesel,Automatic,Second,5.0,25.99,21.76,False,1995.0,False,190.0,False
2012,80000,Diesel,Manual,First,5.0,5.25,22.32,False,1582.0,False,126.32,False
2013,47304,Diesel,Manual,First,5.0,2.9,21.02,False,1248.0,False,88.8,False
2005,100000,Petrol,Automatic,First,5.0,2.05,14.45,False,1984.0,False,227.0,False
2017,30000,Petrol,Manual,First,5.0,3.75,24.07,False,998.0,False,67.1,False
2014,68000,Diesel,Manual,First,5.0,6.75,22.7,False,1498.0,False,89.84,False
2011,21000,Petrol,Manual,Second,5.0,0.95,18.0,False,995.0,False,62.0,False
2017,21000,Diesel,Automatic,First,5.0,52.0,19.33,False,1999.0,False,177.0,False
2007,119000,Petrol,Manual,Third,5.0,3.91,13.1,False,1997.0,False,141.1,False
2019,13747,Petrol,Automatic,First,5.0,27.3,14.67,False,1798.0,False,177.46,False
2009,620000,Petrol,Manual,First,5.0,2.7,20.36,False,1197.0,False,78.9,False
2013,70000,Diesel,Manual,First,5.0,3.5,22.9,False,1248.0,False,74.0,False
2016,18000,Petrol,Automatic,First,5.0,6.2,18.5,False,1197.0,False,83.14,False
2011,83000,Diesel,Manual,First,5.0,2.75,23.08,False,1461.0,False,63.1,False
2015,130000,Diesel,Manual,First,5.0,3.25,23.4,False,1248.0,False,74.0,False
2012,63400,Diesel,Manual,First,5.0,3.25,17.8,False,1399.0,False,67.0,False
2003,65000,Petrol,Manual,First,5.0,0.65,17.3,False,993.0,False,60.0,False
2017,8350,Petrol,Manual,First,5.0,35.0,13.8,False,1998.0,False,192.0,False
2014,45000,Diesel,Manual,First,5.0,3.25,23.59,False,1364.0,False,67.05,False
2018,26200,Petrol,Manual,First,5.0,2.9,24.7,False,796.0,False,47.3,False
2011,11000,Petrol,Manual,Third,5.0,2.9,18.9,False,796.0,False,47.0,False
2009,90000,Diesel,Automatic,Second,5.0,17.75,11.0,False,2993.0,False,235.0,False
2015,74000,Petrol,Automatic,Second,5.0,8.25,11.07,False,2496.0,False,179.5,False
2015,37081,Petrol,Automatic,First,5.0,5.77,18.9,False,1197.0,False,82.0,False
2017,39000,Diesel,Manual,First,5.0,9.49,24.3,False,1248.0,False,88.5,False
2008,99000,Diesel,Automatic,Third,7.0,12.95,12.07,False,2967.0,False,241.4,False
2015,38000,Diesel,Automatic,First,5.0,20.0,17.9,False,2143.0,False,136.0,False
2007,72000,Petrol,Manual,Third,4.0,1.0,16.1,False,796.0,False,37.0,False
2015,93000,Diesel,Manual,Second,5.0,7.1,20.45,False,1461.0,False,83.8,False
2017,5900,Diesel,Manual,First,5.0,16.5,21.43,False,1364.0,False,87.2,False
2014,25000,Diesel,Manual,First,5.0,26.0,15.8,False,2148.0,False,170.0,False
2010,68000,Diesel,Manual,Second,5.0,3.2,21.1,False,1248.0,False,73.9,False
2017,35676,Petrol,Automatic,First,7.0,9.48,16.0,False,1497.0,False,117.3,False
2015,74310,Diesel,Manual,First,5.0,4.0,24.4,False,1120.0,False,71.0,False
2014,59364,Diesel,Automatic,First,5.0,26.5,14.21,False,2143.0,False,203.0,False
2014,41380,Petrol,Automatic,Second,5.0,11.77,14.8,False,1595.0,False,120.7,False
2017,33900,Diesel,Automatic,First,5.0,37.0,15.0,False,2143.0,False,204.0,False
2016,28000,Petrol,Manual,First,5.0,8.75,17.8,False,1497.0,False,117.3,False
2007,50958,Petrol,Manual,First,5.0,1.95,17.0,False,1086.0,False,113.37409595233115,False
2011,93982,Petrol,Manual,First,5.0,3.75,17.0,False,1497.0,False,118.0,False
2010,95000,Petrol,Manual,First,5.0,2.5,16.2,False,1599.0,False,103.2,False
2017,9000,Petrol,Automatic,First,5.0,34.5,13.5,False,1999.0,False,246.74,False
2015,52516,Petrol,Manual,First,5.0,4.65,18.0,False,1198.0,False,86.7,False
2015,20000,Petrol,Automatic,First,4.0,32.0,18.86,False,1598.0,False,122.0,False
2017,56451,Diesel,Automatic,First,5.0,62.81,13.5,False,2987.0,False,282.0,False
2014,37000,Petrol,Manual,First,5.0,3.25,21.1,False,814.0,False,55.2,False
2014,17400,Petrol,Manual,First,5.0,3.1,20.51,False,998.0,False,67.04,False
2011,90207,Diesel,Manual,First,5.0,3.91,21.1,False,1248.0,False,73.9,False
2011,89616,Diesel,Automatic,First,5.0,11.0,16.07,False,1995.0,False,181.0,False
2014,85000,Diesel,Manual,First,5.0,3.5,13.49,False,2179.0,False,138.03,False
2014,79271,Diesel,Automatic,First,5.0,16.5,20.38,False,1968.0,False,143.0,False
2012,56000,Diesel,Automatic,First,5.0,30.0,12.7,False,2179.0,False,187.7,False
2010,85001,Diesel,Automatic,Second,7.0,28.0,12.0,False,2987.0,False,224.0,False
2018,12000,Diesel,Automatic,First,7.0,28.0,13.5,False,2477.0,False,175.56,False
2010,125000,Petrol,Manual,First,5.0,0.92,19.7,False,796.0,False,46.3,False
2013,53000,Petrol,Manual,First,5.0,2.75,14.0,False,1061.0,False,64.0,False
2017,34990,Diesel,Automatic,First,5.0,53.83,12.7,False,2179.0,False,187.7,False
2011,49768,Petrol,Manual,Second,5.0,4.95,17.01,False,1591.0,False,121.3,False
2013,56000,Diesel,Automatic,First,5.0,33.5,16.73,False,2993.0,False,218.0,False
2013,75000,Diesel,Automatic,First,5.0,27.95,14.74,False,2993.0,False,270.9,False
2010,57000,Petrol,Automatic,First,5.0,7.25,13.7,False,1798.0,False,157.75,False
2017,37542,Diesel,Automatic,First,5.0,25.71,15.73,False,1968.0,False,174.33,False
2014,95649,Diesel,Automatic,First,5.0,29.67,12.7,False,2179.0,False,187.7,False
2013,35299,Diesel,Automatic,First,5.0,19.0,14.84,False,2143.0,False,170.0,False
2017,28464,Diesel,Manual,First,7.0,13.05,15.4,False,2179.0,False,120.0,False
2015,41000,Diesel,Automatic,First,5.0,25.5,21.76,False,1995.0,False,190.0,False
2017,9000,Petrol,Manual,First,7.0,8.5,15.4,False,1497.0,False,117.3,False
2010,92098,Diesel,Automatic,Second,5.0,7.25,16.0,False,2400.0,False,215.0,False
2005,5834,Petrol,Manual,First,5.0,0.8,13.2,False,1495.0,False,94.0,False
2017,40250,Petrol,Manual,First,5.0,6.9,17.19,False,1197.0,False,81.86,False
2018,22397,Petrol,Automatic,First,5.0,70.99,11.5,False,2996.0,False,367.0,False
2015,20800,Petrol,Manual,Second,5.0,2.25,21.1,False,814.0,False,55.2,False
2018,40322,Petrol,Manual,First,5.0,5.5,18.9,False,1197.0,False,81.86,False
2013,52576,Petrol,Manual,First,5.0,4.35,13.0,False,1493.0,False,100.0,False
2010,55000,Petrol,Manual,First,5.0,2.25,16.47,False,1198.0,False,73.9,False
2016,47000,Petrol,Automatic,First,5.0,24.5,15.26,False,1798.0,False,187.74,False
2010,42021,Diesel,Manual,First,5.0,5.45,0.0,False,1968.0,False,113.37409595233115,False
2017,23163,Petrol,Manual,First,5.0,12.03,15.29,False,1591.0,False,121.3,False
2011,50000,Petrol,Automatic,Second,5.0,8.5,11.74,False,1796.0,False,186.0,False
2014,11900,Petrol,Automatic,First,4.0,28.5,16.82,False,1998.0,False,189.08,False
2006,108000,Petrol,Manual,Second,5.0,1.2,17.0,False,1086.0,False,113.37409595233115,False
2013,37000,Diesel,Manual,First,5.0,5.75,23.59,False,1364.0,False,67.04,False
2014,30000,Petrol,Manual,Second,5.0,3.2,19.4,False,1198.0,False,86.8,False
2018,12831,Petrol,Automatic,First,5.0,9.89,21.4,False,1197.0,False,83.1,False
2012,143017,Diesel,Automatic,First,5.0,6.58,20.0,False,1968.0,False,138.1,False
2018,13102,Petrol,Manual,First,5.0,4.06,21.1,False,814.0,False,55.2,False
2019,24950,Diesel,Manual,First,5.0,13.37,20.37,False,1461.0,False,108.45,False
2011,57832,Diesel,Automatic,First,5.0,25.82,16.2,False,2993.0,False,258.0,False
2016,34267,Petrol,Manual,First,5.0,3.74,22.74,False,796.0,False,47.3,False
2015,33000,Diesel,Automatic,Second,5.0,22.0,16.8,False,1984.0,False,150.0,False
2007,55100,Petrol,Manual,First,5.0,1.45,18.9,False,998.0,False,67.1,False
2008,40000,Petrol,Manual,First,5.0,2.0,17.7,False,1497.0,False,78.0,False
2017,31841,CNG,Manual,First,5.0,4.7,6.419669983106869,False,1196.0,False,73.0,False
2014,15000,Petrol,Manual,First,8.0,3.75,13.7,False,1399.0,False,98.79,False
2016,82756,Diesel,Manual,First,7.0,7.7,15.96,False,2523.0,False,62.1,False
2012,50243,Petrol,Manual,First,5.0,3.35,0.0,False,1086.0,False,113.37409595233115,False
2014,20600,Petrol,Manual,First,5.0,2.6,21.1,False,814.0,False,55.2,False
2017,29952,Petrol,Automatic,First,5.0,13.77,13.0,False,1591.0,False,121.3,False
2017,15000,Petrol,Manual,Second,5.0,7.1,16.09,False,1598.0,False,103.5,False
2008,61938,Petrol,Automatic,Second,5.0,2.65,12.9,False,1799.0,False,130.0,False
2014,67000,Diesel,Manual,First,5.0,2.5,22.3,False,1248.0,False,74.0,False
2013,61672,Diesel,Manual,First,7.0,7.53,16.0,False,2179.0,False,140.0,False
2017,26185,Petrol,Manual,First,5.0,7.98,18.6,False,1197.0,False,81.83,False
2014,38000,Diesel,Automatic,Second,5.0,39.0,14.16,False,1968.0,False,174.3,False
2011,67000,Petrol,Manual,Second,5.0,2.25,18.5,False,1197.0,False,85.8,False
2010,66000,Petrol,Manual,Second,5.0,3.85,13.17,False,1999.0,False,114.0,False
2015,80883,Diesel,Manual,First,7.0,13.5,12.8,False,2494.0,False,102.0,False
2016,80219,Diesel,Manual,First,5.0,3.5,27.62,False,793.0,False,47.0,False
2018,12923,Diesel,Manual,First,5.0,8.92,25.1,False,1248.0,False,88.5,False
2016,86642,Diesel,Automatic,First,5.0,20.37,15.17,False,1968.0,False,181.0,False
2016,19235,Diesel,Automatic,First,5.0,36.5,21.76,False,1995.0,False,190.0,False
2016,51002,Diesel,Automatic,First,7.0,48.91,11.33,False,4134.0,False,335.2,False
2016,6800,Petrol,Manual,First,5.0,7.2,18.6,False,1197.0,False,81.83,False
2012,82749,Diesel,Manual,First,5.0,5.99,19.01,False,1461.0,False,108.45,False
2016,51000,Diesel,Manual,First,5.0,5.25,24.4,False,1120.0,False,71.0,False
2014,31465,Diesel,Manual,First,5.0,6.5,22.7,False,1498.0,False,89.84,False
2013,76476,Petrol,Manual,First,5.0,4.4,16.47,False,1198.0,False,73.9,False
2017,14000,Diesel,Manual,First,5.0,4.6,24.0,False,1120.0,False,70.0,False
2013,47000,Diesel,Manual,First,5.0,2.95,21.12,False,1248.0,False,88.8,False
2011,48466,Petrol,Manual,First,5.0,3.26,17.0,False,1497.0,False,118.0,False
2008,46000,Petrol,Manual,Second,5.0,2.22,17.92,False,1086.0,False,62.1,False
2012,162663,Diesel,Manual,First,7.0,10.5,12.99,False,2494.0,False,100.0,False
2017,25142,Diesel,Manual,First,5.0,8.26,28.09,False,1248.0,False,88.5,False
2013,69000,Diesel,Manual,First,7.0,14.45,12.55,False,2982.0,False,169.0,False
2009,80524,Petrol,Manual,Second,5.0,2.5,15.3,False,1596.0,False,113.37409595233115,False
2018,26405,Petrol,Automatic,First,5.0,51.43,12.6,False,1950.0,False,191.34,False
2014,45000,Diesel,Manual,First,5.0,23.0,15.8,False,2148.0,False,170.0,False
2012,64284,Diesel,Manual,First,5.0,5.5,17.72,False,1968.0,False,108.49,False
2015,27000,Petrol,Manual,First,5.0,4.5,18.9,False,1197.0,False,82.0,False
2018,3678,Petrol,Manual,First,5.0,6.8,18.16,False,1196.0,False,86.8,False
2013,21000,Petrol,Manual,First,5.0,8.75,16.8,False,1395.0,False,138.02,False
2015,67000,Diesel,Manual,Second,5.0,7.0,19.87,False,1461.0,False,83.8,False
2015,24000,Diesel,Automatic,Second,5.0,33.5,15.68,False,1999.0,False,177.0,False
2011,75000,Diesel,Manual,Second,5.0,2.25,20.0,False,1399.0,False,68.0,False
2008,179000,Diesel,Automatic,Second,7.0,4.24,12.8,False,2953.0,False,156.0,False
2017,47198,Diesel,Manual,First,7.0,28.42,12.55,False,2982.0,False,168.5,False
2012,52000,Diesel,Manual,First,5.0,2.75,22.07,False,1199.0,False,73.9,False
2011,91000,Diesel,Manual,First,5.0,3.0,23.2,False,1248.0,False,73.94,False
2013,60000,Diesel,Manual,First,5.0,3.55,23.08,False,1461.0,False,63.1,False
2013,37873,Diesel,Manual,First,5.0,4.8,22.32,False,1582.0,False,126.32,False
2011,31000,Petrol,Automatic,First,5.0,13.5,10.8,False,2497.0,False,150.0,False
2017,129000,Diesel,Automatic,First,7.0,56.0,11.0,False,2987.0,False,258.0,False
2004,78000,Petrol,Automatic,First,5.0,3.99,12.0,False,2354.0,False,187.4,False
2016,32000,Diesel,Automatic,First,5.0,15.5,17.01,False,1582.0,False,126.2,False
2010,59000,Petrol,Manual,Second,5.0,2.32,19.81,False,1086.0,False,68.05,False
2016,35437,Diesel,Automatic,First,5.0,18.58,20.0,False,2143.0,False,136.0,False
2014,98000,Petrol,Manual,First,7.0,5.5,16.02,False,1373.0,False,93.7,False
2006,72000,Diesel,Manual,Second,5.0,3.2,18.7,False,1896.0,False,66.0,False
2015,79000,Petrol,Manual,First,5.0,4.0,18.0,False,1198.0,False,86.7,False
2004,29000,Petrol,Manual,First,5.0,1.6,17.3,False,993.0,False,60.0,False
2013,66012,Petrol,Manual,First,5.0,4.15,15.5,False,1586.0,False,103.3,False
2014,35000,Petrol,Automatic,First,5.0,4.25,16.5,False,1198.0,False,86.8,False
2011,75000,Petrol,Manual,First,5.0,2.6,18.9,False,998.0,False,67.1,False
2008,80000,Petrol,Automatic,Second,5.0,3.43,12.1,False,2362.0,False,164.7,False
2012,32717,Petrol,Manual,First,5.0,2.55,18.6,False,1199.0,False,79.4,False
2017,25000,Diesel,Automatic,First,7.0,32.0,12.55,False,2982.0,False,168.5,False
2014,79000,Diesel,Manual,First,5.0,6.25,22.7,False,1498.0,False,89.84,False
2010,86000,Diesel,Manual,Second,5.0,3.6,17.8,False,1248.0,False,75.0,False
2010,137000,Diesel,Automatic,First,5.0,18.5,13.5,False,2987.0,False,282.0,False
2015,25000,Petrol,Manual,Second,7.0,4.25,17.3,False,1497.0,False,117.3,False
2017,8500,Petrol,Manual,Second,5.0,4.8,18.9,False,1197.0,False,82.0,False
2015,34000,Diesel,Automatic,First,7.0,13.0,16.0,False,2179.0,False,140.0,False
2012,41629,Petrol,Manual,Second,5.0,2.25,14.83,False,1598.0,False,105.0,False
2009,80227,Petrol,Manual,First,5.0,2.3,17.92,False,1086.0,False,62.1,False
2019,8587,Petrol,Manual,First,5.0,13.56,15.29,False,1591.0,False,121.3,False
2017,30000,Diesel,Manual,First,7.0,12.25,15.4,False,1997.0,False,120.0,False
2013,64186,Diesel,Manual,First,5.0,3.76,20.5,False,1598.0,False,103.5,False
2015,76427,Diesel,Manual,First,5.0,8.58,19.01,False,1461.0,False,108.45,False
2011,75000,Diesel,Automatic,First,5.0,27.5,11.7,False,2993.0,False,245.0,False
2013,27075,Petrol,Manual,First,5.0,4.95,17.6,False,1496.0,False,88.73,False
2012,30000,Petrol,Manual,First,5.0,3.3,22.5,False,998.0,False,67.04,False
2016,69434,Petrol,Manual,First,5.0,8.0,15.8,False,1591.0,False,121.3,False
2014,56000,Petrol,Manual,First,5.0,2.79,23.1,False,998.0,False,67.04,False
2017,49275,Diesel,Automatic,First,5.0,45.64,12.7,False,2179.0,False,187.7,False
2014,8700,Petrol,Manual,First,5.0,2.55,18.6,False,1199.0,False,76.8,False
2014,18000,Petrol,Manual,Second,4.0,1.0,25.4,False,624.0,False,37.5,False
2017,41041,Diesel,Automatic,First,5.0,37.56,17.68,False,1968.0,False,174.33,False
2009,80464,Diesel,Automatic,Second,5.0,9.29,11.0,False,2987.0,False,198.5,False
2019,20667,Petrol,Manual,First,5.0,6.37,22.0,False,1197.0,False,81.8,False
2013,60283,Petrol,Manual,First,5.0,2.98,14.6,False,1368.0,False,112.0,False
2017,31696,Petrol,Manual,First,5.0,5.75,20.4,False,1197.0,False,81.8,False
2010,100000,Diesel,Manual,First,7.0,13.0,11.5,False,2982.0,False,171.0,False
2014,13361,Petrol,Manual,First,7.0,6.8,16.02,False,1373.0,False,93.7,False
2010,48394,Petrol,Automatic,First,5.0,10.49,12.05,False,1995.0,False,154.0,False
2014,47399,Petrol,Manual,First,7.0,5.6,16.02,False,1373.0,False,93.7,False
2010,69000,Petrol,Automatic,Second,5.0,2.85,16.8,False,1497.0,False,118.0,False
2013,65278,Diesel,Manual,First,7.0,8.36,14.66,False,2199.0,False,194.3,False
2005,108000,Diesel,Manual,First,5.0,1.0,17.0,False,1405.0,False,70.0,False
2010,50645,Petrol,Automatic,Second,5.0,10.75,10.93,False,2497.0,False,204.0,False
2011,130002,Diesel,Manual,First,5.0,3.85,19.3,False,1248.0,False,73.9,False
2012,107000,Diesel,Manual,First,5.0,3.0,17.8,False,1399.0,False,67.0,False
2015,41950,Petrol,Automatic,First,5.0,9.6,18.0,False,1497.0,False,117.3,False
2012,109000,Diesel,Manual,First,7.0,13.25,13.0,False,2982.0,False,168.5,False
2016,9000,Petrol,Manual,First,5.0,5.75,18.0,False,1198.0,False,86.7,False
2014,43900,Diesel,Manual,First,5.0,6.75,22.54,False,1396.0,False,88.73,False
2013,64000,Diesel,Manual,Second,7.0,4.85,18.2,False,1248.0,False,73.8,False
2019,13190,Petrol,Automatic,First,5.0,38.99,0.0,False,1950.0,False,181.43,False
2009,77652,Petrol,Automatic,First,5.0,2.85,12.6,False,1586.0,False,103.2,False
2012,55000,Diesel,Manual,First,7.0,9.51,12.99,False,2494.0,False,100.0,False
2012,59900,Diesel,Automatic,Second,5.0,18.5,18.48,False,1995.0,False,177.0,False
2015,73539,Diesel,Manual,First,5.0,6.75,19.01,False,1461.0,False,108.45,False
2017,31645,Diesel,Automatic,First,5.0,29.4,20.68,False,1995.0,False,190.0,False
2009,69690,Petrol,Manual,First,5.0,3.29,17.7,False,1497.0,False,78.0,False
2016,41000,Diesel,Manual,First,5.0,9.5,28.09,False,1248.0,False,88.5,False
2010,109200,Petrol,Manual,Second,5.0,2.2,17.5,False,1298.0,False,85.8,False
2012,80000,Diesel,Manual,First,7.0,6.5,15.1,False,2179.0,False,140.0,False
2007,51000,Petrol,Manual,First,5.0,4.9,13.5,False,1799.0,False,130.0,False
2013,105000,Diesel,Manual,Second,7.0,6.75,25.47,False,1248.0,False,88.5,False
2013,179000,Diesel,Manual,First,5.0,3.8,23.59,False,1364.0,False,67.04,False
2013,12100,Petrol,Automatic,First,2.0,29.5,9.9,False,1984.0,False,207.8,False
2017,31000,Diesel,Manual,First,5.0,10.5,21.13,False,1498.0,False,108.4,False
2015,50000,Diesel,Manual,First,5.0,6.2,20.14,False,1498.0,False,88.8,False
2009,48000,Diesel,Automatic,First,5.0,5.0,17.0,False,1896.0,False,105.0,False
2007,35000,Diesel,Manual,First,5.0,2.3,19.2,False,1461.0,False,65.0,False
2016,100200,Diesel,Automatic,First,7.0,17.0,11.36,False,2755.0,False,171.5,False
2014,47000,Diesel,Automatic,First,5.0,25.5,18.88,False,1995.0,False,184.0,False
2015,63642,Diesel,Manual,First,5.0,5.65,27.3,False,1498.0,False,98.6,False
2015,62550,Diesel,Manual,First,5.0,5.6,25.8,False,1498.0,False,98.6,False
2015,37340,Diesel,Automatic,First,5.0,29.98,16.36,False,2179.0,False,187.7,False
2016,38461,Diesel,Manual,First,5.0,7.39,26.59,False,1248.0,False,74.0,False
2018,29000,Diesel,Manual,First,5.0,19.0,17.1,False,1956.0,False,170.0,False
2010,31000,Petrol,Manual,First,5.0,5.0,12.5,False,1794.0,False,132.0,False
2011,42086,Petrol,Manual,First,5.0,3.35,17.0,False,1497.0,False,118.0,False
2013,49000,Petrol,Manual,First,5.0,4.45,18.6,False,1197.0,False,85.8,False
2019,77240,Diesel,Automatic,First,5.0,8.31,22.32,False,1582.0,False,126.32,False
2012,105000,Diesel,Manual,Second,7.0,6.0,15.96,False,2523.0,False,62.1,False
2014,35000,Diesel,Manual,First,5.0,5.25,22.9,False,1248.0,False,74.0,False
2006,83072,Petrol,Manual,First,5.0,1.4,17.0,False,1086.0,False,113.37409595233115,False
2012,202082,Diesel,Automatic,First,5.0,12.3,17.68,False,1968.0,False,174.33,False
2004,129000,Petrol,Manual,Third,5.0,1.5,13.8,False,1299.0,False,70.0,False
2018,33558,Diesel,Manual,First,5.0,8.12,20.14,False,1498.0,False,88.0,False
